Vector,Label
"['avdeling', 'fellestjenest', 'avdelingsled', 'besett']",0
"['koordiner', 'spesialpedagogisk', 'ressurs', 'organisering', 'led', 'utviklingsarbeid', 'innenfor', 'spesialundervisning', 'tilpass', 'opplæring', 'ell', 'undervisning']",1
"['står', 'spenn', 'utfordring', 'kø', 'søk', 'sivilingeniør', 'ingeniør', 'veiprosjektering']",1
"['ber', 'søkern', 'prioriter', 'tjenestested', 'søknad', 'fler', 'sted']",0
"['project', 'is', 'a', 'european', 'bioinformatic', 'infrastructur', 'program', 'to', 'ensur', 'timely', 'sustainabl', 'use', 'of', 'dat', 'and', 'bioinformatic', 'tool', 'lif', 'scienc']",1
"['behandl', 'elektronisk', 'søknad']",0
"['gi', 'kort', 'beskriv', 'begrunn', 'ønsk', 'læreplass']",0
"['roll', 'lederteam', 'rapporter', 'driftsjef']",1
['søk'],0
"['bidr', 'metodeutvikling']",1
"['brynsallé', 'oslo', 'oslo']",0
"['ytterliger', 'informasjon', 'stilling', 'kontakt', 'salgsdirektør']",0
"['bodin', 'tlf']",0
"['søk', 'administrer', 'direktør', 'led', 'utvikl', 'virksom', 'vider']",1
"['ekstern', 'søker', 'må', 'vær', 'forbered', 'må', 'gjennomfør', 'kjentmannsprøv', 'ask', 'bærum', 'fysisk', 'test']",3
"['coach', 'utvikl', 'leder']",1
"['po', 'spesifikasjon', 'gjeld', 'lci', 'leverans']",0
['kr'],0
"['medarbeider', 'person', 'alltid', 'tilgjeng', 'etterspurt', 'kompetans', 'engasjer', 'kund', 'prosjekt']",2
"['sørg', 'organisasjon', 'lever', 'definer', 'hr', 'aktivitet']",1
"['må', 'nok', 'vær', 'tålmod', 'behersk', 'norsk', 'skrift', 'munt']",2
"['må', 'vær', 'gjør', 'lill', 'ekstr', 'gjest']",1
"['veiledning', 'styrk', 'refleksjonsevn', 'hev', 'fag', 'kompetans']",0
"['ny', 'søkj', 'må', 'registrer']",0
"['evn', 'jobb', 'selvstend']",2
"['dykt', 'engasjer', 'medarbeider']",0
"['høy', 'fag', 'kompetans']",3
"['varepåfylling', 'behov']",1
"['ønsk', 'jobb']",0
"['verksted', 'bemann', 'verksbetjent', 'delt', 'mekanisk', 'avdeling', 'tynnplat', 'avdeling', 'samt', 'motorverksted']",0
"['we', 'are', 'looking', 'a', 'high']",0
"['rett', 'person', 'utvikl', 'fast', 'jobb', 'dersom', 'markedssituasjon', 'tilsi', 'behov']",0
"['regulativ', 'avheng', 'ansiennit', 'erfaring']",0
"['arbeid', 'turnus', 'helg']",1
"['søk', 'ekstrahjelp', 'mandag']",0
"['krav', 'bestått', 'nasjonal', 'norskprøv', 'ell', 'tilsvar']",3
"['utfordr', 'utvikl', 'arbeidshverdag', 'dykt', 'engasjer', 'tverrfag', 'team']",0
"['utviklingsmiljø', 'autostor']",0
"['vær', 'serviceinnstilt', 'sett', 'beboern', 'ønsk', 'behov', 'fokus']",2
"['ann', 'forefallent', 'arbeid']",1
"['triv', 'ansv', 'finn', 'lett', 'egn', 'løsning']",1
"['god', 'del', 'van', 'prosess', 'metod']",0
"['utdanning', 'dat', 'må', 'generell', 'forstå', 'van', 'programm']",3
"['sær', 'knytt', 'digitalisering', 'velferdsteknologi']",0
"['or', 'contact']",0
"['se', 'felt', 'spesiell', 'vurdering', 'und', 'utfylling', 'cv']",0
"['grunn', 'stor', 'oppdragsmeng', 'økend', 'pågang', 'kund', 'oslo', 'omegn', 'treng', 'snarest', 'fler', 'dykt', 'person', 'erfaring', 'bygg', 'båd', 'fagbrev', 'erfaring', 'dykt', 'viktigst']",3
"['frukt', 'grønt']",0
"['søknad', 'mott', 'papir', 'ikk', 'vurder']",0
"['malvik', 'kommun', 'ønsk', 'balanser', 'ald']",2
"['spenn', 'arbeidsoppgav', 'god', 'utviklingsmu']",0
"['internasjonal', 'pulser', 'by', 'stort', 'mangfold', 'umiddelb', 'nær', 'elv', 'fjord', 'mark']",0
"['selvstend', 'jobb', 'bedrift', 'sterk', 'vekst', 'spenn', 'varesortiment']",0
"['is', 'an', 'equal', 'opportunity', 'employ', 'and', 'wom', 'are', 'particularly', 'encouraged', 'to', 'apply']",0
"['god', 'tyd', 'klasseled']",2
"['mer', 'informasjon', 'se', 'www']",0
"['elektronisk', 'søknadsskjem']",0
"['team', 'klargjør', 'dokument', 'skanning', 'rekvirer', 'd', 'numm', 'oppfølging', 'arkivtjenest', 'båd', 'internt', 'eksternt', 'arkiv', 'samt', 'øvr', 'merkantil', 'oppgav', 'knytt', 'postbehandling']",1
"['fagskol', 'fagbrev', 'år']",3
"['arbeid', 'målrett', 'nøyakt', 'effektiv', 'båd', 'individuelt', 'grupp']",2
"['kremm', 'kropp', 'sjel', 'lidenskap', 'opptatt', 'butikkdrift', 'ikk', 'minst', 'produktområd', 'jobb', 'strukturer', 'rydd', 'lik', 'skap', 'resultat', 'gjennom', 'egen', 'andr', 'innsat']",2
"['sømm', 'klipping', 'påtegning', 'søm', 'cap', 'osv']",0
"['vær', 'delakt', 'utvikl', 'barn', 'sosial', 'ferd']",1
"['led', 'fakultetsadministrasjon', 'saml', 'virksom', 'oppgav', 'knytt', 'økonomi', 'hr', 'organisasjonsutvikling', 'studieadministrativ', 'forskningsadministrativ', 'oppgav', 'oppdragsvirksom', 'kommunikasjon']",1
"['turnov', 'in', 'was', 'about', 'mill']",0
"['bergensbunad', 'løp', 'år']",0
"['led', 'period', 'ønsk', 'vær', 'tilknytt', 'vikarpool']",0
"['tilbyr', 'spenn', 'jobb', 'fag', 'utfordring', 'samt', 'fag', 'veiledning', 'kompetansehev', 'tiltak', 'arbeidsfelt']",0
"['skol', 'visjon', 'læring', 'all']",0
"['alvikveg', 'ålesund']",0
"['høyskol', 'universit', 'diplom', 'bachelorgradcand']",3
"['planleggjing', 'heilskap', 'fag', 'omsorgstilbud', 'brukar']",0
"['dersom', 'interesser', 'ta', 'kontakt']",0
"['stor', 'grad', 'selvstend']",0
"['the', 'position', 'will', 'be', 'part', 'of', 'the', 'oslo', 'bioinformatic', 'elixir', 'team']",0
"['initiativrik', 'fleksibel', 'løsningsorienter', 'lærevil']",2
"['nye', 'selger']",1
"['dag', 'koordinering', 'jobbskol', 'opplæringssted', 'utenfor', 'ordinær', 'skol']",1
"['barnehag', 'fir', 'barnehag', 'grefs', 'dis', 'barnehageområd']",0
"['rem', 'norg', 'led', 'dagligvarekj', 'land', 'sterkest', 'merkevar']",0
"['personalutvelg', 'rekruttering']",1
"['want', 'to', 'work', 'alongsid']",2
"['led', 'politi', 'oppnå', 'resultat', 'all', 'områd', 'dag', 'drift', 'kris']",1
"['send', 'cv', 'søknad', 'ring', 'tlf']",0
"['sjekk', 'facebook']",0
"['lenk', 'stilling']",0
"['strukturer', 'nøyakt']",2
"['søk', 'spenn', 'varier', 'arbeidsoppgav', 'fleksibel', 'arbeidstid', 'mye', 'ansv']",0
"['båd', 'systu', 'butikk', 'dag', 'led']",0
"['avdeling', 'tilsett']",0
"['andr', 'relevant', 'hels']",0
"['skap', 'god', 'relasjon', 'trygt', 'godt', 'læringsmiljø']",1
"['mottatt', 'saksdokument', 'ikk', 'returner']",0
"['får', 'jobb', 'konsern', 'vedrør', 'nye', 'produkt']",1
"['ell', 'høgskoleutdanning', 'relevant', 'fagfelt', 'års', 'ledererfaring', 'forvaltningstjenest']",3
"['vask', 'klær', 'vask', 'gulv', 'støvsug', 'tørk', 'støv', 'puss', 'vindu', 'osv']",1
"['all', 'henvend', 'behandl', 'konfidensielt', 'inntil', 'søknadsfrist', 'utløp']",0
"['godt', 'humør', 'positiv', 'innstilling']",2
"['hyttevakt', 'søk', 'turisthytt', 'lyngør', 'fyr', 'sommersesong']",0
"['stilling', 'likevel', 'fortsatt', 'vær', 'kommunalsjefnivå']",1
"['ell', 'personalavdeling', 'tlf']",0
"['lederutdanning', 'vær', 'fordel']",3
"['aktuell', 'søker', 'innkalt', 'intervju']",0
"['barn', 'ung']",0
"['tlf', 'ell']",0
"['jobb', 'flett', 'nye', 'flott', 'lokal', 'solsid']",0
"['innføring', 'ehandelsløysing']",1
"['fræn', 'kommun', 'aktiv', 'spenn', 'period', 'rekk', 'størr', 'utbygging']",0
"['fagposttema', 'håndter', 'all', 'avvik', 'skanning', 'fagpost', 'gosy', 'hel', 'etat', 'samt', 'gjennomfør', 'kvalitetskontroll', 'elektronisk', 'arkiv']",1
"['sikr', 'sykepleieroppgav', 'utfør', 'gjeld', 'prosedyr']",1
"['gis', 'stor', 'frih', 'selvstend']",0
"['vel', 'skjem', 'søknad', 'stilling']",0
"['vær', 'reis']",0
"['diss', 'møt', 'lytt', 'kund', 'utfordring', 'presenter', 'zeekit', 'løsning', 'relevant', 'diss', 'utfordring']",1
"['utdanning', 'erfaring', 'avhør', 'bruk', 'lyd', 'ell', 'bild']",3
"['form', 'utvikl', 'ivaret', 'fakultet', 'administrasjon', 'fakultet', 'effektiv', 'administrativ', 'økonomisk', 'tjenest', 'prosess', 'system', 'bistår', 'virksom', 'høy', 'administrativ', 'kompetans', 'støtt', 'servic']",1
"['god', 'fysisk', 'form']",3
"['les', 'mer', 'aibel', 'se', 'led', 'stilling', 'www']",0
"['kommunal', 'arbeidsstyrk', 'størst', 'mul', 'grad', 'gjenspeil', 'mangfold', 'befolkning', 'kvalifiser', 'person', 'innvandrerbakgrunn', 'oppfordr', 'søk']",0
"['elektronisk', 'søknad', 'mott']",0
"['dag', 'tell', 'arbeid', 'beboer']",0
"['god', 'skrift', 'munt', 'formidlingsevn', 'norsk']",3
"['oppmuntr', 'barn', 'selvstend', 'hjelp', 'hverandr']",1
"['stor', 'arbeidskapasit', 'gjennomføringsevn']",2
"['sokn', 'fir', 'kirk']",0
"['research', 'skill', 'are', 'required', 'to', 'troubleshoot', 'custom', 'problem']",3
"['organisasjonsutvikling', 'rekrutteringsbistand', 'lønningskontor', 'lean']",1
"['ikk', 'råd', 'mist', 'kull', 'lærling']",0
"['arbeidsplass', 'tøyen', 'torg']",0
"['relasjonsbygg', 'evn']",2
"['andr', 'vern', 'bustad', 'spesialomsorg', 'andr', 'turnusordning']",1
['led'],1
"['spørsmål', 'stilling', 'rett']",0
"['treng', 'systemutvikler', 'bidr', 'utvikl', 'god', 'løsning', 'kund', 'næringsliv', 'offent', 'virksom']",1
"['fredag', 'janu']",0
"['dag', 'ansvar', 'to', 'butikk', 'hordaland', 'nyttår', 'konsentrer', 'butikk']",0
"['instituttvei', 'kjell']",0
"['foretatt', 'intervju', 'aktuell', 'kandidat', 'resultat', 'intervju', 'søknad', 'kriteri', 'utvelgelsesprosess']",0
"['arbeid', 'forebygging', 'sykefravær']",0
"['elektronisk', 'søknadsskjem']",0
"['kverning', 'lasting', 'lossing']",1
"['høyer', 'relevant', 'utdanning', 'høyskol']",3
"['send', 'e', 'mail']",0
"['pedagogisk', 'leder']",1
"['kvalit', 'oppfølging', 'nedfelt', 'båd', 'visjon', 'mål', 'arbeidsmåt']",0
"['krav', 'hygg', 'omgjeng', 'person']",2
"['samfunnsengasjer', 'lik', 'jobb', 'interessepolitisk', 'sak']",1
['sms'],0
"['lit', 'gjeng', 'må', 'jobb', 'effektiv', 'vær', 'kvalitetsbevisst']",2
"['treng', 'sosial', 'pålit', 'bartend', 'tiltr', 'snarest']",2
"['kjøring', 'fler', 'typ', 'maskin', 'gravemaskin', 'sorteringsmaskin', 'hjullaster', 'kompaktor', 'rankevend']",1
"['ce', 'gjern', 'adr', 'søk', 'omgå', 'skiftkjøring', 'utgangspunkt', 'dramm']",0
"['kjedekonsept', 'telenor', 'merkevar']",0
"['tett', 'systematisk', 'oppfølging', 'elev']",1
"['høgar', 'utdanning', 'innan', 'jus', 'økonomi', 'ell', 'administrasjon']",3
"['per', 'år']",0
"['søkj', 'styr']",1
"['potentially', 'be', 'part', 'of', 'changing', 'the', 'futur', 'intern', 'content']",0
"['dett', 'tid', 'hektisk', 'arbeidssituasjon']",0
"['markedsføring', 'egn', 'tjenest', 'tar', 'ta', 'ansv', 'opparbeid', 'egen', 'kundeportefølj']",1
"['nærmer', 'opplysning', 'stilling', 'ta', 'kontakt', 'produksjonssjef']",0
"['medarbeid', 'elixi', 'uansett', 'jobb', 'trening', 'servic', 'renhold', 'barnepass', 'ell', 'salg', 'gjør', 'samfunnsmess', 'vikt', 'jobb']",0
"['kompetans', 'arbeidsmiljø', 'ergonomi']",3
"['kjennskap', 'offent', 'forvalting', 'offent', 'innkjøp', 'størr', 'organisasjon', 'fordel']",3
"['utarbeid', 'arbeidsbeskriv', 'stilling']",0
"['erfaring', 'kjøring', 'tyngr', 'maskin', 'erfaring', 'vedlikeholdsarbeid', 'diss']",3
"['evn', 'ta', 'ansv', 'kvalitetssikr', 'tjenest', 'tråd', 'gjeld', 'lov', 'regelverk']",1
"['stilling', 'vær', 'plasser', 'ent', 'oslo', 'ell', 'göteborg', 'samm', 'continental', 'däck', 'sver', 'ab']",0
"['erfaring', 'arbeid', 'hels']",3
"['krev', 'plettfri', 'vandel', 'politiattest', 'uttømm', 'utvid', 'må', 'innhent', 'ev']",3
"['sts', 'grupp', 'tilbyr', 'konkurransedykt', 'beting', 'god', 'utviklingsmu', 'triv', 'arbeidsmiljø']",0
"['motiver', 'offensiv', 'person', 'vær', 'form', 'denn', 'stilling', 'start']",2
['kvalifikasjon'],0
"['erfaring', 'produksjonsmaskineri', 'ell', 'jernbind']",3
"['arbeid', 'systematisk', 'barn', 'medvirkning', 'voksn', 'nærvær', 'eget', 'prosjekt', 'kalt']",1
"['strukturer', 'god', 'forretningsforstå']",2
"['medlemskap', 'stat', 'pensjonskass']",0
"['oppretthold', 'attraktiv', 'lokallagsvirksom', 'synliggjøring', 'diss']",0
"['kommunalsjef', 'inngår', 'rådmann', 'ledergrupp', 'rapporter', 'rådmann', 'samm', 'rådmann', 'lederteam', 'bidr', 'utvikling', 'god', 'kommunal', 'tjenest', 'innbyggern', 'fræn', 'kommun']",1
"['vossing', 'flest', 'går', 'sjølvsagt', 'gull']",0
"['kommun', 'lag']",0
"['person', 'egenskap', 'vektlagt']",0
"['aktiv', 'læringsmiljø', 'utfordr', 'varier', 'arbeidsoppgav']",0
"['kunn', 'behersk', 'norsk', 'arbeidsspråk']",3
"['the', 'position', 'will', 'be', 'part', 'of', 'the', 'elixir', 'development', 'team', 'participating', 'in', 'the', 'development', 'and', 'implementation', 'of', 'functionality', 'national', 'and', 'international', 'solution', 'sensitiv', 'dat', 'as', 'well', 'as', 'becoming', 'a', 'memb', 'of', 'the', 'development', 'team', 'of', 'statistical', 'genomic', 'tool']",1
"['tillegg', 'ansatt', 'ansvar', 'områd', 'bakgård', 'rydd', 'bil', 'ren', 'presentabel']",1
"['person', 'egnet', 'tillegg', 'avgjør', 'vekt']",0
"['pleas', 'regist', 'your', 'application', 'with', 'cv', 'www']",0
"['dag', 'led', 'ansv', 'dag', 'drift', 'økonomisk', 'styring', 'virksom', 'rapportering', 'styr']",1
"['best', 'practic', 'development', 'process']",0
"['må', 'vær', 'god', 'fysisk', 'form', 'gjern', 'vær', 'praktisk', 'anlagt']",2
"['tilbyr', 'modern', 'ny', 'barnehag', 'opptatt', 'lever', 'kvalit', 'barn', 'foreldr']",0
"['arbeid', 'systematisk', 'dag', 'arbeidsplan']",2
"['personal', 'attribut', 'as', 'indicated', 'by', 'the', 'ib', 'learn', 'profil']",3
"['sentral', 'beliggen', 'bryn', 'mht']",0
"['hels', 'spesialkompetans', 'arbeidsmedisin', 'arbeidsh', 'yrkeshygi', 'ergonomi', 'psykososialt', 'organisatorisk', 'arbeidsmiljø']",0
"['ham', 'bispedømm', 'led', 'stilling', 'sokneprest', 'prosti', 'tjenestested']",1
"['varsl', 'dersom', 'ønsk', 'reservasjon', 'ikk', 'tas', 'følg']",0
"['evn', 'dann', 'god', 'relasjon', 'elev']",2
"['tett', 'samarbeid', 'booking', 'ansvar']",0
"['lys', 'triv', 'lokal', 'få']",0
"['striv', 'toward', 'custom', 'retention', 'and', 'loyalty', 'fully', 'supporting', 'the', 'custom', 'to', 'achiev', 'a', 'successful', 'outcom', 'to', 'his', 'enquiry']",1
"['person', 'egnet', 'vektlegg']",0
"['anmodning', 'få', 'navn', 'unntatt', 'offent', 'må', 'begrunn', 'søknadstekst', 'jfr']",0
"['behersk', 'ikt', 'godt']",2
"['arbeidssted', 'flå']",0
"['tillegg', 'utbetal', 'smuss']",0
"['gjennomføring', 'offent', 'anbod']",1
"['søk', 'lærer', 'diss', 'egenskap']",1
"['kvinn', 'oppfordr', 'søk']",0
"['innfridd', 'fast', 'tilsetting', 'skoleverk']",0
"['person', 'egnet', 'tillegg', 'stor', 'vekt']",0
"['antall', 'stilling']",0
"['nye', 'k', 'g', 'jebsensenter', 'cøliakiforskning', 'institutt', 'klinisk', 'medisin']",0
"['having', 'lot', 'of', 'fun', 'togeth', 'with', 'us', 'whil', 'going', 'that', 'extr', 'mil', 'to', 'realiz', 'something', 'extraordinary']",0
"['aktuell', 'søker', 'kalt', 'intervju', 'ser', 'fram', 'møt']",0
['følg'],0
"['arbeidsoppgav', 'montering', 'teknisk', 'utvikling', 'testutstyr', 'komponenttest', 'roter', 'utstyr', 'teknisk', 'support']",1
"['gyld', 'politiattest', 'må', 'fremlegg', 'tiltred']",3
"['we', 'are', 'looking', 'a', 'develop', 'engine', 'requiring', 'competenc', 'and', 'interest', 'within', 'jav', 'technologi', 'spring', 'eclips', 'jdbc', 'jquery', 'testing', 'with', 'junit', 'a', 'basic', 'competenc', 'within', 'python', 'and', 'linux', 'and', 'linux', 'contain', 'dock']",3
['hjelp'],0
"['leiar', 'sal', 'bb']",0
"['arbeidstid', 'vanligvis', 'kl']",0
"['tillegg', 'fell', 'ansv', 'butikk', 'fremstår', 'ren', 'tiltal', 'enhv', 'tid', 'inkluder', 'jobb', 'blant', 'ann']",1
"['må', 'triv', 'miljøarbeid', 'vær', 'åpen', 'utvikling', 'endringsarbeid']",2
"['tillegg', 'tilbyr', 'gavepapir', 'julepapir', 'bånd', 'bærepos', 'smykkeskrin', 'smykkeemballasj', 'gaveartikl', 'lærvar', 'pussemidl']",0
"['søknad', 'ikk', 'send']",0
"['tyd', 'motiver']",2
"['god', 'team', 'fleksibel', 'evn', 'ta', 'selvstend', 'avgjør']",2
"['får', 'god', 'lønn']",0
"['behersk', 'norsk', 'båd', 'munt', 'skrift']",3
"['fagansvar', 'fag', 'ansvar', 'arbeidsprosess', 'utarbeiding', 'rutin', 'prosedyr', 'samt', 'avstemming', 'kontroll', 'innafor', 'fagområd']",1
"['aktiv', 'engasjer', 'arbeidsmiljø']",0
"['innhold', 'skap', 'godt', 'fritidsmiljø', 'gir', 'ung', 'styrk', 'identit', 'selvføl', 'redskap', 'mestring', 'utvikling']",1
"['arbeidsplass', 'fokus', 'frisknærvær']",0
"['ide', 'jobb', 'kommuniser', 'stor', 'frivil', 'medlemsorganisasjon', 'samm', 'tillitsvalgt']",1
"['godt', 'humør', 'løsningsorienter', 'gjennomføringsevn']",2
"['tak', 'on', 'board', 'feedback', 'and', 'adapt', 'skill', 'accordingly']",2
"['stilling', 'innebær', 'medikament', 'håndter', 'forsvar', 'tjenest', 'krev', 'derfor', 'bestått', 'elektronisk', 'medikament', 'test', 'distrikt']",3
"['tar', 'forbehold', 'endring', 'bemanningssituasjon', 'besatt', 'stilling']",0
"['kjernevirksom', 'bygg', 'anlegg', 'infrastruktur', 'eiendom']",0
"['ungdomsskol', 'led', 'stilling', 'høst']",0
"['evn', 'vis', 'god', 'omsorg', 'tilknytning']",2
"['positiv', 'inspirator', 'pådriv', 'bidragsyt', 'senter', 'sål', 'hjelp', 'team', 'utvikl', 'vider']",2
"['ønsk', 'aktuell', 'kandidat', 'legg']",0
"['oth', 'duti', 'as', 'assigned']",0
"['opplæringsansvar', 'ncc', 'norg', 'as']",1
"['ell', 'personalansvar']",0
"['arbeidsmiljøkartlegging', 'risikovurdering']",1
"['tilsett', 'søkj', 'stilling', 'logg', 'eig', 'brukarnamn', 'passord', 'send', 'tidlegar']",0
"['bedrift', 'settefisklokalit', 'lensvik', 'søk', 'driftsoperatør']",0
"['provid', 'and', 'maintain', 'strong', 'professional', 'relationship', 'with', 'all', 'of', 'the', 'client', 's', 'custom', 'and', 'show', 'empathy', 'our', 'custom', 'all', 'tim']",1
"['led', 'fagarbeiderstilling', 'forbrenning', 'dagtid', 't', 'uke']",1
"['postmottak', 'internasjonal', 'post', 'behandl', 'post', 'utenlandsk', 'mynd', 'samarbeidspartner', 'enkeltperson']",1
"['syn', 'dett', 'hør']",0
"['fagbrev', 'barn']",3
"['sertifikat', 'minimum', 'klass', 'b']",3
"['stilling', 'led', 'umiddelbart']",0
"['sted', 'enebakkvei', 'oslo']",0
"['ønsk', 'søker', 'erfaring', 'bht', 'kjennskap', 'offent', 'organisasjon', 'funger']",3
"['fortro', 'bruk', 'økonomisystem', 'god', 'kunnskap', 'bruk', 'excel']",2
"['engelsk', 'kunnskap', 'forutsetning']",3
"['gå', 'led', 'stilling', 'høgr', 'meny', 'årdal', 'kommun', 'heimesid', 'www']",0
"['behersk', 'relevant', 'dataverktøy']",2
"['utøv', 'stell', 'pleie', 'omsorg', 'beboer']",1
"['få', 'satt', 'teori', 'praksis', 'gjennom', 'god', 'person', 'oppfølging', 'bidr', 'fag', 'person', 'utvikling']",0
"['erfaring', 'led', 'endring']",3
"['regionsjef', 'overordn', 'ansv', 'sørg', 'kund', 'møt', 'dykt', 'selger', 'flott', 'veldrevn', 'butikk', 'samsvar', 'kjed', 'kvalitetskrav']",1
"['absolutt', 'krav', 'snakk', 'godt', 'norsk']",3
"['kvalifikasjon', 'stilling']",0
"['søknad', 'cv', 'merk', 'teknisk', 'inneselg', 'send']",0
"['offent', 'godkjent', 'sykeplei']",3
"['person', 'eigenskap', 'vektlagt']",0
"['dag', 'helg', 'kveld']",0
"['stilling', 'nk']",0
"['lik', 'båd', 'jobb', 'team', 'samtid', 'driv', 'selvgå']",2
"['pluss', 'stort', 'utvalg', 'fagkompetans']",0
"['god', 'kommunikasjonsevn', 'entusiastisk', 'utadvend']",2
"['gjenvinn', 'energi', 'samm', 'tonn', 'avfall', 'pr']",0
"['ønsk', 'tidliger', 'erfaring', 'rekruttering', 'ell', 'kompetanseutvikling', 'arbeidsområd']",3
"['ønsk', 'søker', 'begg', 'kjønn']",0
"['stilling', 'administrativ', 'fag', 'underlagt', 'fabrikksjef']",1
"['vis', 'god', 'resultat']",0
"['oppdater', 'maskinpark']",0
"['kundeplei', 'relasjonsbygging']",1
"['ansvarsbevisst', 'selvstend', 'effektiv']",2
"['stilling', 'lønn', 'stillingskod', 'overingeniør', 'lønnstrinn']",0
"['løp', 'vedlikehold', 'maskin', 'utstyr']",1
"['se', 'mer', 'info', 'www']",0
"['kommunalsjef', 'inngår', 'rådmann', 'ledergrupp', 'rapporter', 'rådmann', 'samm', 'rådmann', 'lederteam', 'bidr', 'utvikling', 'god', 'kommunal', 'tjenest', 'innbyggern', 'fræn', 'kommun']",1
"['hovedsak', 'guiding', 'gjest', 'besøk']",1
"['velfredsforvaltning', 'folketrygd', 'lov', 'sosial', 'tjenest', 'nav', 'mm']",0
['rektor'],0
"['derfor', 'personalpolitisk', 'mål', 'oppnå', 'balanser', 'ald', 'kjønnssammensetning', 'rekrutter', 'person', 'innvandrerbakgrunn']",0
"['få', 'mul', 'vær', 'involver', 'klientmøt', 'vær', 'rettssal', 'delt', 'intern', 'advokatmøt']",1
"['sørg', 'drift', 'avdeling', 'driv', 'trigg', 'yrkesetisk', 'retningslinj', 'ann', 'relevant', 'lovgivning', 'bl']",1
['evt'],0
"['agent', 'who', 'speak', 'fluently', 'norwegian']",3
"['still', 'krav', 'minimum', 'norskprøv', 'minoritetsspråk', 'søker']",3
"['fordel', 'erfaring', 'tilsvar', 'oppgav']",0
"['utarbeid', 'følg', 'vedlikehold', 'plan', 'lci', 'leverans']",1
"['sweco', 'all', 'prosjektering', 'km', 'firefelt', 'motorvei', 'kryss', 'konstruksjon', 'bruer', 'ca', 'km', 'sidevei']",0
"['økonomikontor', 'led', 'ei', 'fast', 'stilling', 'lønningskonsulent', 'snar', 'tiltreding']",1
"['dett', 'inkluder', 'budsjett']",1
"['forretningsplattform', 'spesielt', 'rett', 'storkund', 'flåtesalg']",0
"['sikr', 'arbeidsgivern', 'forutsetning', 'kunn', 'gjennomfør', 'god', 'språkpraksis']",1
"['synt', 'poeng', 'gøy', 'jobb']",0
"['kopi', 'vitnemål', 'attest', 'må', 'kunn', 'send', 'hammerfest', 'kommun', 'kort', 'varsel', 'etterspurt', 'tilsetting']",3
"['hfs', 'eig', 'driv', 'hardangerjakt', 'mathild']",0
"['gi', 'elev', 'god', 'tilbak']",0
"['års', 'erfaring', 'ell', 'mer']",0
"['initiat', 'network', 'building', 'activiti', 'toward', 'both', 'national', 'and', 'international', 'research', 'group', 'institution']",1
"['hjelpearbeider', 'm', 'fl']",1
"['fordel', 'kunnskap', 'd']",0
"['fagansv', 'sivil', 'rettsplei', 'politidistrikt', 'herund', 'kvalitetssikring', 'kompetanseplanlegging', 'strategisk', 'fagutvikling']",1
"['innkjøp', 'kostnadskontroll']",1
"['leveringskund', 'faktisk', 'enest', 'møt', 'ansikt', 'ansikt', 'gjør', 'vikt', 'pepp']",0
"['ell', 'skandinavisk', 'fagbrev', 'stillasarbeid', 'ell', 'stillaskur', 'c']",3
"['eget', 'verktøy', 'fordel', 'snekker', 'ikk', 'krav']",0
"['søknadsfrist', 'mar']",0
"['selvstend', 'evn', 'ta', 'egn', 'initiativ']",2
"['inngå', 'hygg', 'arbeidsmiljø', 'fagmiljø', 'takhøyd', 'god', 'diskusjon']",0
"['log', 'call', 'from', 'custom', 'into', 'the', 'custom', 'relationship', 'databas', 'and', 'follow', 'escalation', 'procedur', 'to', 'resolv', 'problem']",1
"['god', 'skrift', 'munt', 'fremstillingsevn']",3
"['gyld', 'politiattest', 'må', 'framleggj', 'evt']",0
"['bidr', 'fag', 'utviklingsprosess']",1
"['arbeid', 'medlemsportal', 'nettpublikasjon']",1
"['dokumenter', 'erfaring', 'gartn', 'helt', 'avgjør', 'førerkort', 'klass', 'b', 'god', 'norsk', 'ell', 'engelskkunnskap']",3
"['synt', 'dett', 'ser', 'interessant']",0
"['planlegg', 'ta', 'bruk', 'velferdsteknologi', 'defor', 'ønsk', 'søker', 'interess', 'velferdsteknologi', 'digitalkompetans']",3
"['kjenn', 'dett', 'kunn', 'pass', 'tip', 'lærlingeplass', 'fartøyvernsenter']",0
"['samt', 'friluftsområd', 'hinderløyp', 'bålplass', 'snekkerbod']",0
"['evn', 'arbeid', 'selvstend', 'strukturer']",2
"['lik', 'jobb', 'mennesk']",1
"['sjøli', 'hanestad', 'bor']",0
"['vurdering', 'søknad', 'lagt', 'vekt', 'søker', 'fag', 'person', 'forutsetning', 'gjennomfør', 'forskerutdanning', 'ph']",0
"['godt', 'arbeidsmiljø', 'høyt', 'fag', 'fokus']",0
"['må', 'erfaring', 'led']",3
